"full.name","PA","run","algo","expl.var","rand","var.imp"
"Acacia_PA3_RUN1_GBM","PA3","RUN1","GBM","bio3",1,0.00922000000000001
"Acacia_PA3_RUN1_GBM","PA3","RUN1","GBM","bio4",1,0.578784
"Acacia_PA3_RUN1_GBM","PA3","RUN1","GBM","bio2",1,0.32327
"Acacia_PA3_RUN1_GBM","PA3","RUN1","GBM","bio6",1,0.028654
"Acacia_PA3_RUN1_GBM","PA3","RUN1","GBM","bio3",2,0.00939299999999998
"Acacia_PA3_RUN1_GBM","PA3","RUN1","GBM","bio4",2,0.507901
"Acacia_PA3_RUN1_GBM","PA3","RUN1","GBM","bio2",2,0.267325
"Acacia_PA3_RUN1_GBM","PA3","RUN1","GBM","bio6",2,0.028471
"Acacia_PA3_RUN1_GBM","PA3","RUN1","GBM","bio3",3,0.00724499999999995
"Acacia_PA3_RUN1_GBM","PA3","RUN1","GBM","bio4",3,0.54764
"Acacia_PA3_RUN1_GBM","PA3","RUN1","GBM","bio2",3,0.297325
"Acacia_PA3_RUN1_GBM","PA3","RUN1","GBM","bio6",3,0.022274
"Acacia_PA3_RUN2_RF","PA3","RUN2","RF","bio3",1,0.084573
"Acacia_PA3_RUN2_RF","PA3","RUN2","RF","bio4",1,0.278641
"Acacia_PA3_RUN2_RF","PA3","RUN2","RF","bio2",1,0.245272
"Acacia_PA3_RUN2_RF","PA3","RUN2","RF","bio6",1,0.061014
"Acacia_PA3_RUN2_RF","PA3","RUN2","RF","bio3",2,0.063929
"Acacia_PA3_RUN2_RF","PA3","RUN2","RF","bio4",2,0.329574
"Acacia_PA3_RUN2_RF","PA3","RUN2","RF","bio2",2,0.291041
"Acacia_PA3_RUN2_RF","PA3","RUN2","RF","bio6",2,0.06176
"Acacia_PA3_RUN2_RF","PA3","RUN2","RF","bio3",3,0.086498
"Acacia_PA3_RUN2_RF","PA3","RUN2","RF","bio4",3,0.271376
"Acacia_PA3_RUN2_RF","PA3","RUN2","RF","bio2",3,0.236849
"Acacia_PA3_RUN2_RF","PA3","RUN2","RF","bio6",3,0.05685
"Acacia_PA3_RUN2_GBM","PA3","RUN2","GBM","bio3",1,0.072051
"Acacia_PA3_RUN2_GBM","PA3","RUN2","GBM","bio4",1,0.328774
"Acacia_PA3_RUN2_GBM","PA3","RUN2","GBM","bio2",1,0.256896
"Acacia_PA3_RUN2_GBM","PA3","RUN2","GBM","bio6",1,0.044069
"Acacia_PA3_RUN2_GBM","PA3","RUN2","GBM","bio3",2,0.077402
"Acacia_PA3_RUN2_GBM","PA3","RUN2","GBM","bio4",2,0.266134
"Acacia_PA3_RUN2_GBM","PA3","RUN2","GBM","bio2",2,0.392982
"Acacia_PA3_RUN2_GBM","PA3","RUN2","GBM","bio6",2,0.042754
"Acacia_PA3_RUN2_GBM","PA3","RUN2","GBM","bio3",3,0.067945
"Acacia_PA3_RUN2_GBM","PA3","RUN2","GBM","bio4",3,0.247995
"Acacia_PA3_RUN2_GBM","PA3","RUN2","GBM","bio2",3,0.396863
"Acacia_PA3_RUN2_GBM","PA3","RUN2","GBM","bio6",3,0.044829
"Acacia_PA3_RUN3_RF","PA3","RUN3","RF","bio3",1,0.069678
"Acacia_PA3_RUN3_RF","PA3","RUN3","RF","bio4",1,0.35638
"Acacia_PA3_RUN3_RF","PA3","RUN3","RF","bio2",1,0.197663
"Acacia_PA3_RUN3_RF","PA3","RUN3","RF","bio6",1,0.105909
"Acacia_PA3_RUN3_RF","PA3","RUN3","RF","bio3",2,0.06569
"Acacia_PA3_RUN3_RF","PA3","RUN3","RF","bio4",2,0.366175
"Acacia_PA3_RUN3_RF","PA3","RUN3","RF","bio2",2,0.192237
"Acacia_PA3_RUN3_RF","PA3","RUN3","RF","bio6",2,0.10871
"Acacia_PA3_RUN3_RF","PA3","RUN3","RF","bio3",3,0.078083
"Acacia_PA3_RUN3_RF","PA3","RUN3","RF","bio4",3,0.353967
"Acacia_PA3_RUN3_RF","PA3","RUN3","RF","bio2",3,0.189354
"Acacia_PA3_RUN3_RF","PA3","RUN3","RF","bio6",3,0.107634
"Acacia_PA3_RUN3_GBM","PA3","RUN3","GBM","bio3",1,0.011818
"Acacia_PA3_RUN3_GBM","PA3","RUN3","GBM","bio4",1,0.456629
"Acacia_PA3_RUN3_GBM","PA3","RUN3","GBM","bio2",1,0.205593
"Acacia_PA3_RUN3_GBM","PA3","RUN3","GBM","bio6",1,0.064665
"Acacia_PA3_RUN3_GBM","PA3","RUN3","GBM","bio3",2,0.010609
"Acacia_PA3_RUN3_GBM","PA3","RUN3","GBM","bio4",2,0.490321
"Acacia_PA3_RUN3_GBM","PA3","RUN3","GBM","bio2",2,0.231546
"Acacia_PA3_RUN3_GBM","PA3","RUN3","GBM","bio6",2,0.067095
"Acacia_PA3_RUN3_GBM","PA3","RUN3","GBM","bio3",3,0.011114
"Acacia_PA3_RUN3_GBM","PA3","RUN3","GBM","bio4",3,0.45701
"Acacia_PA3_RUN3_GBM","PA3","RUN3","GBM","bio2",3,0.207846
"Acacia_PA3_RUN3_GBM","PA3","RUN3","GBM","bio6",3,0.071754
