"full.name","PA","run","algo","expl.var","rand","var.imp"
"Opuntia_PA2_RUN1_RF","PA2","RUN1","RF","ndvi",2,0.00131499999999996
"Opuntia_PA2_RUN1_RF","PA2","RUN1","RF","bio15",3,0.134306
"Opuntia_PA2_RUN1_RF","PA2","RUN1","RF","bio4",3,0.0293600000000001
"Opuntia_PA2_RUN1_RF","PA2","RUN1","RF","bio14",3,0.021211
"Opuntia_PA2_RUN1_RF","PA2","RUN1","RF","bio6",3,0.00973900000000005
"Opuntia_PA2_RUN1_RF","PA2","RUN1","RF","bio7",3,0.019664
"Opuntia_PA2_RUN1_RF","PA2","RUN1","RF","pop",3,0.00350499999999998
"Opuntia_PA2_RUN1_RF","PA2","RUN1","RF","bio2",3,0.00523399999999996
"Opuntia_PA2_RUN1_RF","PA2","RUN1","RF","bio3",3,0.000515999999999961
"Opuntia_PA2_RUN1_RF","PA2","RUN1","RF","ndvi",3,0.00130300000000005
"Opuntia_PA2_RUN2_RF","PA2","RUN2","RF","bio15",1,0.109809
"Opuntia_PA2_RUN2_RF","PA2","RUN2","RF","bio4",1,0.02628
"Opuntia_PA2_RUN2_RF","PA2","RUN2","RF","bio14",1,0.022381
"Opuntia_PA2_RUN2_RF","PA2","RUN2","RF","bio6",1,0.00929400000000002
"Opuntia_PA2_RUN2_RF","PA2","RUN2","RF","bio7",1,0.0146309999999999
"Opuntia_PA2_RUN2_RF","PA2","RUN2","RF","pop",1,0.012646
"Opuntia_PA2_RUN2_RF","PA2","RUN2","RF","bio2",1,0.00927500000000003
"Opuntia_PA2_RUN2_RF","PA2","RUN2","RF","bio3",1,0.000936000000000048
"Opuntia_PA2_RUN2_RF","PA2","RUN2","RF","ndvi",1,0.00670499999999996
"Opuntia_PA2_RUN2_RF","PA2","RUN2","RF","bio15",2,0.111959
"Opuntia_PA2_RUN2_RF","PA2","RUN2","RF","bio4",2,0.028639
"Opuntia_PA2_RUN2_RF","PA2","RUN2","RF","bio14",2,0.021298
"Opuntia_PA2_RUN2_RF","PA2","RUN2","RF","bio6",2,0.009633
"Opuntia_PA2_RUN2_RF","PA2","RUN2","RF","bio7",2,0.01525
"Opuntia_PA2_RUN2_RF","PA2","RUN2","RF","pop",2,0.010308
"Opuntia_PA2_RUN2_RF","PA2","RUN2","RF","bio2",2,0.00983999999999996
"Opuntia_PA2_RUN2_RF","PA2","RUN2","RF","bio3",2,0.000866000000000033
"Opuntia_PA2_RUN2_RF","PA2","RUN2","RF","ndvi",2,0.00709700000000002
"Opuntia_PA2_RUN2_RF","PA2","RUN2","RF","bio15",3,0.113476
"Opuntia_PA2_RUN2_RF","PA2","RUN2","RF","bio4",3,0.024384
